bigger_id,c_users,geo
X369Y531,5259,"POLYGON((16.8076549156553 52.4760306756201, 16.8078783002813 52.4715375037712, 16.8152360003769 52.4716736733667, 16.8150133640686 52.4761668671837, 16.8076549156553 52.4760306756201))"
X377Y534,3158,"POLYGON((16.8747493037148 52.4592664397737, 16.874532826147 52.4637598188739, 16.8671761579394 52.4636273510437, 16.8672630550011 52.4618300084381, 16.8673933833973 52.4591339933095, 16.8747493037148 52.4592664397737))"
X386Y538,14290,"POLYGON((16.9417726125185 52.4429129293062, 16.9415840380573 52.4469571548853, 16.9342298538331 52.4468288855375, 16.9344401255295 52.4423353220459, 16.9417935624729 52.4424635707073, 16.9417726125185 52.4429129293062))"
X383Y563,619,"POLYGON((16.9174637005903 52.3341025982934, 16.9176748186521 52.3296089962908, 16.9213421383005 52.3296736022906, 16.9250094718146 52.3297380945132, 16.9247990960785 52.3342317173175, 16.9174637005903 52.3341025982934))"
X386Y536,2466,"POLYGON((16.9411648233593 52.4559443111675, 16.9338091439831 52.4558160004345, 16.9340195266575 52.4513224450004, 16.9413744583592 52.4514507350387, 16.9411648233593 52.4559443111675))"
X394Y553,903,"POLYGON((16.9961236087539 52.3804359192909, 16.9963270953599 52.3759421324415, 17.0029355099936 52.3760540154863, 17.0036697809602 52.3760664241393, 17.0034670388439 52.3805602310255, 16.9961236087539 52.3804359192909))"
X378Y540,4826,"POLYGON((16.8831830760886 52.4369313662029, 16.8765660567772 52.4368126921733, 16.8758308352563 52.4367994833286, 16.8760469704455 52.4323060798513, 16.883398464548 52.4324379414592, 16.8831830760886 52.4369313662029))"
X378Y553,11251,"POLYGON((16.8861933532919 52.3740230505173, 16.8859787016337 52.3785165280123, 16.8786361529814 52.3783849212652, 16.8788515488203 52.3738914649807, 16.8861933532919 52.3740230505173))"
X365Y537,1738,"POLYGON((16.7871580816254 52.4441675315218, 16.7869778683476 52.4477620360103, 16.7869328090856 52.4486606617209, 16.7795790841792 52.448522774061, 16.7798051037726 52.4440296660974, 16.7871580816254 52.4441675315218))"
X382Y541,11529,"POLYGON((16.9130173522892 52.4284673070925, 16.912805006958 52.4329608202074, 16.9054532868485 52.4328307856889, 16.9056450721267 52.4287866429387, 16.9056663787924 52.4283372935419, 16.9130173522892 52.4284673070925))"
X393Y557,70517,"POLYGON((16.9927367058659 52.3578921994392, 16.9971405059438 52.357966945097, 16.9969372336363 52.362460747925, 16.9895968338777 52.3623360606096, 16.9898008498737 52.3578422778754, 16.9927367058659 52.3578921994392))"
X383Y540,14974,"POLYGON((16.919945128565 52.4375839279058, 16.9125926056163 52.4374543292811, 16.912805006958 52.4329608202074, 16.9201567830778 52.4330903979334, 16.919945128565 52.4375839279058))"
X400Y559,13262,"POLYGON((17.048915561737 52.3498389628266, 17.0487176000705 52.3543329121908, 17.0413783170346 52.3542114541134, 17.0415770221285 52.3497175243218, 17.048915561737 52.3498389628266))"
X396Y554,1550,"POLYGON((17.0110125199675 52.3761902599064, 17.0112144643639 52.3716964290704, 17.0185565122512 52.3718197890131, 17.0184760385859 52.3736173297797, 17.0183553121862 52.3763136397349, 17.0110125199675 52.3761902599064))"
X383Y539,9727,"POLYGON((16.9125926056163 52.4374543292811, 16.919945128565 52.4375839279058, 16.9197334182187 52.4420774538411, 16.9167921035157 52.4420256608633, 16.9123801482446 52.4419478343135, 16.9125926056163 52.4374543292811))"
X391Y531,113,"POLYGON((16.969554053177 52.4789212128366, 16.9697609701454 52.474427574706, 16.9771199172128 52.4745536807484, 16.9770580724635 52.4759017787122, 16.9769137490008 52.4790473392262, 16.969554053177 52.4789212128366))"
X399Y551,2419,"POLYGON((17.0326414748913 52.3855468001694, 17.0399859149308 52.3856688514807, 17.0397867906316 52.3901627495077, 17.0339106384122 52.3900651292113, 17.0324416056175 52.3900406785188, 17.0326414748913 52.3855468001694))"
X392Y539,9000,"POLYGON((16.9859153377715 52.4432234660067, 16.9785615722008 52.4430979592897, 16.9787673056431 52.4386042687801, 16.9861203240143 52.4387297552564, 16.9859153377715 52.4432234660067))"
X397Y560,5887,"POLYGON((17.026900100061 52.3494732807343, 17.0195617179928 52.3493504756665, 17.0197626003544 52.3448566010501, 17.0256327072461 52.3449548657085, 17.0271002392458 52.3449793863293, 17.026900100061 52.3494732807343))"
X383Y541,16606,"POLYGON((16.912805006958 52.4329608202074, 16.9130173522892 52.4284673070925, 16.9203683817768 52.4285968639241, 16.9201991072821 52.4321916914545, 16.9201567830778 52.4330903979334, 16.912805006958 52.4329608202074))"
X394Y552,5550,"POLYGON((16.9961236087539 52.3804359192909, 17.0034670388439 52.3805602310255, 17.0032642433019 52.3850540339208, 17.0003265669673 52.3850043559396, 16.9959200685262 52.3849297021456, 16.9961236087539 52.3804359192909))"
X397Y546,12469,"POLYGON((17.0198846443551 52.4078197631201, 17.0242934874236 52.4078935459538, 17.024092608631 52.4123873846578, 17.0167438015429 52.4122643021311, 17.0169454262536 52.4077704832717, 17.0198846443551 52.4078197631201))"
X388Y528,23,"POLYGON((16.9544178316766 52.4876547696702, 16.9542092521225 52.492148354835, 16.9483198248082 52.4920463427614, 16.9468474734997 52.4920207939638, 16.9470568023443 52.4875272293798, 16.9544178316766 52.4876547696702))"
X390Y558,3775,"POLYGON((16.9677822047841 52.3574655425079, 16.9679883974226 52.3529718164842, 16.9731255173483 52.3530600739438, 16.9753271483006 52.3530978302398, 16.9751216990984 52.3575915765732, 16.9677822047841 52.3574655425079))"
X373Y535,3580,"POLYGON((16.8453259670933 52.4587339108364, 16.8379702771977 52.4585996356793, 16.8381904359158 52.4541063600597, 16.8403969125117 52.4541466841038, 16.8455453781993 52.4542406135609, 16.8453259670933 52.4587339108364))"
X362Y533,3035,"POLYGON((16.7641889123157 52.4617247929723, 16.7639611584578 52.4662178397258, 16.756604623103 52.4660784914055, 16.7568331247383 52.4615854671265, 16.7641889123157 52.4617247929723))"
X374Y541,29054,"POLYGON((16.8466415659296 52.4317740659793, 16.846860630058 52.4272807442228, 16.8534760941136 52.4274010650826, 16.8542111485571 52.4274144112344, 16.8539928308815 52.4319077545471, 16.8466415659296 52.4317740659793))"
X395Y540,2232,"POLYGON((17.0083823937796 52.4346096979709, 17.0081797027226 52.439103472989, 17.0008265227507 52.4389793573686, 17.0010299608673 52.4344856023662, 17.0083823937796 52.4346096979709))"
X384Y555,9226,"POLYGON((16.9240589768441 52.3656998653649, 16.9306655668182 52.3658157730075, 16.9304554913672 52.3703093842888, 16.9231140947054 52.3701805544721, 16.9233249140638 52.3656869639529, 16.9240589768441 52.3656998653649))"
X395Y560,155398,"POLYGON((17.0087562412389 52.3446715691972, 17.0124250143486 52.3447333603381, 17.0122233888287 52.3492272150928, 17.0048851127641 52.3491034990206, 17.0050874814238 52.344609664201, 17.0087562412389 52.3446715691972))"
X381Y552,644,"POLYGON((16.9080066861545 52.3789086129475, 16.9077942111864 52.3834021495894, 16.9004507490121 52.3832718895086, 16.9006639684159 52.3787783738614, 16.9080066861545 52.3789086129475))"
X374Y555,59442,"POLYGON((16.849921472422 52.3643738112854, 16.8572615611712 52.3645071769689, 16.8570440475302 52.3690005773307, 16.8541077076597 52.3689472771428, 16.8497032150713 52.3688671901521, 16.849921472422 52.3643738112854))"
X378Y551,65475,"POLYGON((16.8857639934177 52.38301000145, 16.885549228624 52.3875034708303, 16.8782051910232 52.3873718216494, 16.878312952804 52.3851250980765, 16.8784207003889 52.3828783734882, 16.8857639934177 52.38301000145))"
X380Y553,12952,"POLYGON((16.9006639684159 52.3787783738614, 16.8933213068438 52.3786476788804, 16.8935352143015 52.3741541802482, 16.9008771316533 52.3742848541655, 16.9006639684159 52.3787783738614))"
X392Y566,23,"POLYGON((16.9916345785521 52.3173980533398, 16.9914310453876 52.3218918720588, 16.9848307489527 52.3217794270471, 16.984097385367 52.3217669104053, 16.9843016604444 52.3172731118168, 16.9916345785521 52.3173980533398))"
X385Y537,5854,"POLYGON((16.9340195266575 52.4513224450004, 16.9266646504545 52.4511936978517, 16.9267490869904 52.4493962828561, 16.9268757250882 52.4467001591529, 16.9342298538331 52.4468288855375, 16.9340195266575 52.4513224450004))"
X393Y569,190,"POLYGON((16.9920414842377 52.3084104039077, 16.9921025016236 52.3070622551136, 16.9922448567963 52.3039165731947, 16.9995756038316 52.3040409996071, 16.9993729726203 52.3085348503652, 16.9920414842377 52.3084104039077))"
X382Y537,9001,"POLYGON((16.9048136736963 52.4463112378568, 16.9121676348231 52.4464413353046, 16.911955065332 52.4509348322543, 16.909748646876 52.4508958447182, 16.9046003568062 52.4508047138216, 16.9048136736963 52.4463112378568))"
X368Y546,29,"POLYGON((16.8112220076082 52.4041394337465, 16.8109995050171 52.4086326671284, 16.8058564688948 52.4085372918669, 16.8036523193721 52.4084963483089, 16.8038755673123 52.4040031369019, 16.8112220076082 52.4041394337465))"
X381Y561,11,"POLYGON((16.9025804179235 52.3383365508506, 16.9084492347459 52.3384406275295, 16.9099164445388 52.3384666011752, 16.9097044726013 52.3429601742152, 16.9023677033091 52.3428301029341, 16.9025804179235 52.3383365508506))"
X371Y548,969,"POLYGON((16.8261360175018 52.3999173775114, 16.8263569128629 52.395424092215, 16.8278259332901 52.3954511056261, 16.8337020382494 52.3955589768267, 16.833481887907 52.400052283869, 16.8261360175018 52.3999173775114))"
X380Y562,17,"POLYGON((16.8954578483847 52.3337125101847, 16.9027930765484 52.3338429947191, 16.9025804179235 52.3383365508506, 16.8974452325949 52.3382452447579, 16.8952444472976 52.3382060452907, 16.8954578483847 52.3337125101847))"
X377Y540,45,"POLYGON((16.868478651437 52.4366671436287, 16.8685654110605 52.4348697912617, 16.8686955333359 52.4321737614912, 16.8760469704455 52.4323060798513, 16.8758308352563 52.4367994833286, 16.868478651437 52.4366671436287))"
X401Y555,967,"POLYGON((17.0554254877778 52.3688345883935, 17.0552675427277 52.3724297504869, 17.0479252318127 52.3723086699824, 17.0481234021526 52.3678147364844, 17.0554649688395 52.3679357974739, 17.0554254877778 52.3688345883935))"
X396Y538,19,"POLYGON((17.0138601384986 52.4436962234631, 17.0153309389126 52.4437209226193, 17.0151288883617 52.448214709613, 17.0077741601693 52.4480910110632, 17.0079769581921 52.4435972440198, 17.0138601384986 52.4436962234631))"
X400Y551,3213,"POLYGON((17.0397867906316 52.3901627495077, 17.0399859149308 52.3856688514807, 17.0473304074353 52.3857904466767, 17.0471320281291 52.3902843643079, 17.0397867906316 52.3901627495077))"
X397Y553,698,"POLYGON((17.0254976488858 52.3809304301732, 17.0181540591057 52.3808074864742, 17.0183553121862 52.3763136397349, 17.0256981574205 52.3764365636175, 17.025617960346 52.3782341107172, 17.0254976488858 52.3809304301732))"
X399Y553,554,"POLYGON((17.0403840061525 52.3766810435145, 17.040184986765 52.3811749494829, 17.0328412915041 52.3810529178453, 17.0330410554745 52.3765590315465, 17.0403840061525 52.3766810435145))"
X390Y526,499,"POLYGON((16.9611760571404 52.5008132976305, 16.9613632006988 52.4967690595682, 16.9687258388153 52.4968957252747, 16.9685186485068 52.5013893433628, 16.9611552606658 52.5012626572146, 16.9611760571404 52.5008132976305))"
X386Y552,28719,"POLYGON((16.9371686178291 52.3839186300693, 16.9373781148587 52.3794250101823, 16.9447211104936 52.3795529696741, 16.9445123579972 52.3840466101889, 16.9379029893648 52.3839314486017, 16.9371686178291 52.3839186300693))"
X397Y550,6960,"POLYGON((17.0248958061776 52.3944120059681, 17.0175499815848 52.3942890027956, 17.0177513938236 52.3897951680046, 17.0206894192497 52.3898444160825, 17.0250964732829 52.3899181513486, 17.0248958061776 52.3944120059681))"
X392Y548,5379,"POLYGON((16.9804112214108 52.4026546005747, 16.9806164671957 52.3981608740339, 16.9879627696139 52.3982861785285, 16.9877582692607 52.4027799252731, 16.9804112214108 52.4026546005747))"
X384Y535,5454,"POLYGON((16.9264535201253 52.4556872325174, 16.9262423340809 52.46018076315, 16.9188860181059 52.4600515172104, 16.9190979519825 52.455558007424, 16.9264535201253 52.4556872325174))"
X384Y543,21941,"POLYGON((16.9279302635078 52.4242324051661, 16.9205799246814 52.4241033258779, 16.9207491188464 52.4205084925345, 16.9207914118114 52.4196097837949, 16.9281410043788 52.4197388422707, 16.9279302635078 52.4242324051661))"
X376Y550,6977,"POLYGON((16.8706448993086 52.3917331392536, 16.8633002307621 52.3916005566754, 16.8634955834072 52.3875564955692, 16.8635172863971 52.3871071552428, 16.8708612102156 52.3872397164509, 16.8706448993086 52.3917331392536))"
X387Y540,11577,"POLYGON((16.9420030316255 52.4379699825048, 16.9422124455344 52.4334763902778, 16.9495644437305 52.433604140755, 16.9493557767284 52.4380977535864, 16.9420030316255 52.4379699825048))"
X386Y527,28,"POLYGON((16.9394857501567 52.4918927753032, 16.9392756165637 52.4963863152073, 16.9385393723316 52.4963734860932, 16.9319131992488 52.4962578180326, 16.9321240822908 52.4917642988611, 16.9394857501567 52.4918927753032))"
X375Y547,3447,"POLYGON((16.8628659478573 52.400587347329, 16.8626487205474 52.4050807365499, 16.8553018739066 52.4049476335403, 16.8555198465122 52.400454265776, 16.8628659478573 52.400587347329))"
X380Y527,61,"POLYGON((16.887955251174 52.4909838272421, 16.8953165820303 52.4911150502061, 16.8951019520382 52.4956084646087, 16.8877398718514 52.4954772204696, 16.887955251174 52.4909838272421))"
X367Y544,6672,"POLYGON((16.803429012578 52.4129895556099, 16.8032056469093 52.4174827588049, 16.7995313305171 52.4174144062446, 16.7958570288732 52.4173459395731, 16.7960811402625 52.4128527584354, 16.803429012578 52.4129895556099))"
X386Y546,26371,"POLYGON((16.9361203041856 52.4063866690858, 16.9434677699582 52.4065147524071, 16.9432586871038 52.4110083687792, 16.9359104756221 52.410880264805, 16.9361203041856 52.4063866690858))"
X380Y528,632,"POLYGON((16.887955251174 52.4909838272421, 16.8881705736373 52.4864904299595, 16.8918508574063 52.4865560880631, 16.8955311553605 52.4866216317528, 16.8953165820303 52.4911150502061, 16.887955251174 52.4909838272421))"
X398Y540,2127,"POLYGON((17.0302395626923 52.4394730780165, 17.0228862228901 52.4393503333206, 17.0230874197716 52.4348565184915, 17.0304400124581 52.4349792433923, 17.0302395626923 52.4394730780165))"
X378Y547,12463,"POLYGON((16.8846896032764 52.405477307776, 16.8788119844544 52.4053719570011, 16.8773425854283 52.4053455736759, 16.8775583220867 52.4008521417622, 16.884904594579 52.4009838546261, 16.8846896032764 52.405477307776))"
X371Y556,3567,"POLYGON((16.8281219821059 52.3594776625245, 16.8354611543887 52.3596123733278, 16.8352414675456 52.3641057130716, 16.8279015518091 52.3639709805576, 16.8281219821059 52.3594776625245))"
X392Y552,18087,"POLYGON((16.9887802322854 52.3803111515598, 16.9885759473909 52.3848049143004, 16.9841695005387 52.3847298226828, 16.981231880092 52.3846796703928, 16.9814369096344 52.3801859278397, 16.9887802322854 52.3803111515598))"
X372Y545,10640,"POLYGON((16.833041413115 52.4090388856893, 16.8403888322151 52.409173379216, 16.8401692533518 52.4136666956794, 16.8328210886247 52.413532180467, 16.8329532902884 52.410836204091, 16.833041413115 52.4090388856893))"
X375Y543,2751,"POLYGON((16.8544294086705 52.4229210638463, 16.8546476112419 52.4184277123827, 16.8619966949463 52.4185608797879, 16.8617792384551 52.4230542527254, 16.8566343515729 52.4229610684514, 16.8544294086705 52.4229210638463))"
X388Y564,5,"POLYGON((16.9545559878227 52.3257562268992, 16.9618901736353 52.325883029048, 16.9616835642083 52.330376758777, 16.9543486361686 52.3302499361968, 16.9544523188177 52.3280030820503, 16.9545559878227 52.3257562268992))"
X379Y535,1771,"POLYGON((16.8896762405007 52.4550365354479, 16.8894613154926 52.4595299611134, 16.8843120854823 52.4594379366717, 16.8821052811455 52.4593984290444, 16.8823209538868 52.4549050245933, 16.8896762405007 52.4550365354479))"
X381Y531,2007,"POLYGON((16.8959601321153 52.4776347826944, 16.8961745355796 52.4731413520894, 16.9035329276695 52.4732720329575, 16.9033192727664 52.4777654846466, 16.8959601321153 52.4776347826944))"
X385Y562,442,"POLYGON((16.9319248583709 52.3388540206572, 16.9321345469515 52.3343603811556, 16.9394700530143 52.3344885897999, 16.9392611069933 52.3389822499609, 16.9326584807519 52.3388668640747, 16.9319248583709 52.3388540206572))"
X386Y526,637,"POLYGON((16.9319131992488 52.4962578180326, 16.9392756165637 52.4963863152073, 16.939065427474 52.500879851086, 16.9317022605125 52.5007513331747, 16.9318921078817 52.4967071697281, 16.9319131992488 52.4962578180326))"
X384Y534,3293,"POLYGON((16.9188860181059 52.4600515172104, 16.9262423340809 52.46018076315, 16.9260310923018 52.4646742897494, 16.9230882599986 52.4646226379118, 16.9186740282977 52.4645450229595, 16.9188860181059 52.4600515172104))"
X367Y538,689,"POLYGON((16.794511118891 52.4443049400727, 16.7947355851403 52.4398117836002, 16.8020879347232 52.4399487131853, 16.8018865899632 52.4439925740709, 16.8018642153726 52.4444418917418, 16.794511118891 52.4443049400727))"
X381Y543,12843,"POLYGON((16.8985292436358 52.4237133481254, 16.898742969425 52.4192198689207, 16.9060923941381 52.419350297112, 16.905879414549 52.4238437973496, 16.8985292436358 52.4237133481254))"
X383Y538,16016,"POLYGON((16.912188888688 52.4459919853873, 16.9123801482446 52.4419478343135, 16.9197334182187 52.4420774538411, 16.9195216520193 52.4465709757393, 16.9121676348231 52.4464413353046, 16.912188888688 52.4459919853873))"
